name,weighted_score,available,dns_status,growth_link,category
freshcore,4.065,False,taken_parked,True,growth_connection
freshdock,4.065,False,taken_parked,True,growth_connection
freshecho,4.065,False,taken,True,growth_connection
freshflow,4.065,False,taken,True,growth_connection
freshfuse,4.065,False,taken_parked,True,growth_connection
freshgrid,4.065,False,taken,True,growth_connection
freshjoin,4.065,False,taken,True,growth_connection
freshknit,4.065,False,taken_parked,True,growth_connection
freshline,4.065,False,taken,True,growth_connection
freshlink,4.065,False,taken,True,growth_connection
freshloop,4.065,False,taken,True,growth_connection
freshmerge,4.065,False,taken_parked,True,growth_connection
freshnest,4.065,False,taken,True,growth_connection
freshnet,4.065,False,taken_parked,True,growth_connection
freshnode,4.065,False,taken,True,growth_connection
freshport,4.065,False,taken,True,growth_connection
freshrelay,4.065,False,taken_parked,True,growth_connection
freshring,4.065,False,taken_parked,True,growth_connection
freshroute,4.065,False,taken,True,growth_connection
freshspot,4.065,False,taken,True,growth_connection
freshsync,4.065,False,taken,True,growth_connection
freshtie,4.065,False,taken_parked,True,growth_connection
freshtrail,4.065,False,taken_parked,True,growth_connection
freshunion,4.065,False,taken_parked,True,growth_connection
freshweave,4.065,False,taken_parked,True,growth_connection
freshweb,4.065,False,taken_parked,True,growth_connection
freshwire,4.065,False,taken,True,growth_connection
fuelbase,4.065,False,taken,True,growth_connection
fuelblend,4.065,False,taken,True,growth_connection
fuelbond,4.065,False,taken_parked,True,growth_connection
fuelbridge,4.065,False,taken_parked,True,growth_connection
fuelchain,4.065,False,taken,True,growth_connection
fuelcircle,4.065,False,taken_parked,True,growth_connection
fuelcore,4.065,False,taken,True,growth_connection
fueldock,4.065,False,taken_parked,True,growth_connection
fuelecho,4.065,False,taken_parked,True,growth_connection
fuelflow,4.065,False,taken,True,growth_connection
fuelfuse,4.065,False,taken_parked,True,growth_connection
fuelgrid,4.065,False,taken_parked,True,growth_connection
fuelhub,4.065,False,taken_parked,True,growth_connection
fuelmeet,4.065,False,taken,True,growth_connection
fuelnest,4.065,False,taken_parked,True,growth_connection
fuelnet,4.065,False,taken,True,growth_connection
fuelnode,4.065,False,taken,True,growth_connection
fuelpath,4.065,False,taken_parked,True,growth_connection
fuelport,4.065,False,taken,True,growth_connection
fuelrelay,4.065,False,taken,True,growth_connection
fuelring,4.065,False,taken_parked,True,growth_connection
fuelroute,4.065,False,taken_parked,True,growth_connection
fuelsignal,4.065,False,taken_parked,True,growth_connection
fuelspot,4.065,False,taken_parked,True,growth_connection
fuelsync,4.065,False,taken_parked,True,growth_connection
fueltrail,4.065,False,taken_parked,True,growth_connection
fuelunion,4.065,False,taken_parked,True,growth_connection
fuelwave,4.065,False,taken_parked,True,growth_connection
fuelweave,4.065,False,taken,True,growth_connection
fuelwire,4.065,False,taken,True,growth_connection
giglink,4.065,False,taken_parked,True,audience_connection
glowalign,4.065,False,taken_parked,True,growth_connection
glowbase,4.065,False,taken,True,growth_connection
glowblend,4.065,False,taken_parked,True,growth_connection
glowbond,4.065,False,taken_parked,True,growth_connection
glowbridge,4.065,False,taken,True,growth_connection
glowchain,4.065,False,taken,True,growth_connection
glowcircle,4.065,False,taken_parked,True,growth_connection
glowcore,4.065,False,taken,True,growth_connection
glowdock,4.065,False,taken_parked,True,growth_connection
glowecho,4.065,False,taken,True,growth_connection
glowflow,4.065,False,taken,True,growth_connection
glowfuse,4.065,False,taken,True,growth_connection
glowgather,4.065,False,taken,True,growth_connection
glowgrid,4.065,False,taken_parked,True,growth_connection
glowhub,4.065,False,taken,True,growth_connection
glowjoin,4.065,False,taken,True,growth_connection
glowknit,4.065,False,taken,True,growth_connection
glowlane,4.065,False,taken_parked,True,growth_connection
glowline,4.065,False,parked_or_active_no_ns,True,growth_connection
glowlink,4.065,False,taken,True,growth_connection
glowloop,4.065,False,taken_parked,True,growth_connection
glowmeet,4.065,False,taken_parked,True,growth_connection
glowmerge,4.065,False,taken_parked,True,growth_connection
glownest,4.065,False,taken,True,growth_connection
glownet,4.065,False,taken,True,growth_connection
glownode,4.065,False,taken_parked,True,growth_connection
glowpath,4.065,False,taken_parked,True,growth_connection
glowport,4.065,False,taken_parked,True,growth_connection
glowrelay,4.065,False,taken,True,growth_connection
glowring,4.065,False,taken,True,growth_connection
glowroute,4.065,False,taken_parked,True,growth_connection
glowsignal,4.065,False,taken,True,growth_connection
glowspot,4.065,False,taken_parked,True,growth_connection
glowsync,4.065,False,taken_parked,True,growth_connection
glowtie,4.065,False,taken_parked,True,growth_connection
glowtrail,4.065,False,taken,True,growth_connection
glowunion,4.065,False,taken,True,growth_connection
growalign,4.065,False,taken_parked,True,growth_connection
growbase,4.065,False,taken,True,growth_connection
growblend,4.065,False,taken_parked,True,growth_connection
growbond,4.065,False,taken,True,growth_connection
growbridge,4.065,False,taken_parked,True,growth_connection
growcircle,4.065,False,taken_parked,True,growth_connection
growcore,4.065,False,taken_parked,True,growth_connection
growdock,4.065,False,taken,True,growth_connection
growecho,4.065,False,taken_parked,True,growth_connection
growflow,4.065,False,taken,True,growth_connection
growfuse,4.065,False,taken,True,growth_connection
growgather,4.065,False,taken,True,growth_connection
growgrid,4.065,False,taken_parked,True,growth_connection
growhub,4.065,False,taken,True,growth_connection
growjoin,4.065,False,taken,True,growth_connection
growline,4.065,False,taken,True,growth_connection
growlink,4.065,False,taken,True,growth_connection
growloop,4.065,False,taken,True,growth_connection
growmeet,4.065,False,taken_parked,True,growth_connection
growmerge,4.065,False,taken_parked,True,growth_connection
grownest,4.065,False,taken,True,growth_connection
grownet,4.065,False,taken,True,growth_connection
grownode,4.065,False,taken,True,growth_connection
growpath,4.065,False,taken,True,growth_connection
growport,4.065,False,taken,True,growth_connection
growring,4.065,False,taken_parked,True,growth_connection
growroute,4.065,False,taken,True,growth_connection
growsignal,4.065,False,taken_parked,True,growth_connection
growspot,4.065,False,taken,True,growth_connection
growsync,4.065,False,taken,True,growth_connection
growtie,4.065,False,taken,True,growth_connection
growtrail,4.065,False,taken,True,growth_connection
growunion,4.065,False,taken_parked,True,growth_connection
harborbase,4.065,False,taken,True,growth_connection
harborbond,4.065,False,taken,True,growth_connection
harborcore,4.065,False,taken_parked,True,growth_connection
harbordock,4.065,False,taken_parked,True,growth_connection
harborecho,4.065,False,taken_parked,True,growth_connection
harborflow,4.065,False,taken_parked,True,growth_connection
harborgrid,4.065,False,taken,True,growth_connection
harborhub,4.065,False,taken_parked,True,growth_connection
harborlane,4.065,False,taken,True,growth_connection
harborline,4.065,False,taken,True,growth_connection
harborloop,4.065,False,taken,True,growth_connection
harbornest,4.065,False,taken,True,growth_connection
harbornet,4.065,False,taken,True,growth_connection
harbornode,4.065,False,taken_parked,True,growth_connection
harborpath,4.065,False,parked_or_active_no_ns,True,growth_connection
harborport,4.065,False,taken,True,growth_connection
harborspot,4.065,False,taken,True,growth_connection
harborsync,4.065,False,taken,True,growth_connection
harborwave,4.065,False,taken,True,growth_connection
harborweb,4.065,False,taken,True,growth_connection
harborwire,4.065,False,taken_parked,True,growth_connection
ignitebond,4.065,False,taken_parked,True,growth_connection
ignitedock,4.065,False,taken,True,growth_connection
igniteflow,4.065,False,taken,True,growth_connection
ignitegrid,4.065,False,taken_parked,True,growth_connection
ignitehub,4.065,False,taken_parked,True,growth_connection
igniteloop,4.065,False,taken,True,growth_connection
ignitenest,4.065,False,taken,True,growth_connection
ignitenet,4.065,False,taken,True,growth_connection
ignitepath,4.065,False,taken_parked,True,growth_connection
igniteport,4.065,False,taken,True,growth_connection
ignitespot,4.065,False,taken,True,growth_connection
ignitesync,4.065,False,taken,True,growth_connection
igniteweb,4.065,False,taken,True,growth_connection
indielink,4.065,False,taken_parked,True,audience_connection
launchbase,4.065,False,taken,True,growth_connection
launchbond,4.065,False,taken,True,growth_connection
launchcore,4.065,False,taken_parked,True,growth_connection
launchdock,4.065,False,taken_parked,True,growth_connection
launchecho,4.065,False,taken,True,growth_connection
launchflow,4.065,False,taken,True,growth_connection
launchfuse,4.065,False,taken,True,growth_connection
launchgrid,4.065,False,taken,True,growth_connection
launchlane,4.065,False,taken,True,growth_connection
launchline,4.065,False,taken,True,growth_connection
launchloop,4.065,False,taken,True,growth_connection
launchmeet,4.065,False,taken_parked,True,growth_connection
launchnest,4.065,False,taken_parked,True,growth_connection
launchnet,4.065,False,taken,True,growth_connection
launchnode,4.065,False,taken_parked,True,growth_connection
launchpath,4.065,False,taken,True,growth_connection
launchport,4.065,False,taken,True,growth_connection
launchring,4.065,False,taken,True,growth_connection
launchspot,4.065,False,taken,True,growth_connection
launchwave,4.065,False,taken_parked,True,growth_connection
launchweb,4.065,False,taken_parked,True,growth_connection
launchwire,4.065,False,taken,True,growth_connection
liftalign,4.065,False,taken_parked,True,growth_connection
liftbase,4.065,False,taken_parked,True,growth_connection
liftbond,4.065,False,taken_parked,True,growth_connection
liftbridge,4.065,False,taken,True,growth_connection
liftchain,4.065,False,taken,True,growth_connection
liftcircle,4.065,False,taken_parked,True,growth_connection
liftcore,4.065,False,taken,True,growth_connection
liftdock,4.065,False,taken_parked,True,growth_connection
liftecho,4.065,False,taken,True,growth_connection
liftflow,4.065,False,taken_parked,True,growth_connection
liftfuse,4.065,False,taken_parked,True,growth_connection
liftgrid,4.065,False,taken,True,growth_connection
lifthub,4.065,False,taken_parked,True,growth_connection
liftline,4.065,False,taken,True,growth_connection
liftlink,4.065,False,taken_parked,True,growth_connection
liftloop,4.065,False,taken,True,growth_connection
liftmeet,4.065,False,taken,True,growth_connection
liftnest,4.065,False,taken,True,growth_connection
liftnet,4.065,False,taken,True,growth_connection
liftpath,4.065,False,parked_or_active_no_ns,True,growth_connection
liftport,4.065,False,taken,True,growth_connection
liftrelay,4.065,False,taken,True,growth_connection
liftring,4.065,False,taken,True,growth_connection
liftroute,4.065,False,taken,True,growth_connection
liftsignal,4.065,False,taken_parked,True,growth_connection
liftspot,4.065,False,taken,True,growth_connection
liftsync,4.065,False,taken_parked,True,growth_connection
liftunion,4.065,False,taken,True,growth_connection
liftwave,4.065,False,taken,True,growth_connection
liftweb,4.065,False,taken,True,growth_connection
liftwire,4.065,False,taken,True,growth_connection
livelink,4.065,False,taken,True,audience_connection
nestalign,4.065,False,taken_parked,True,growth_connection
nestbase,4.065,False,taken,True,growth_connection
nestblend,4.065,False,taken_parked,True,growth_connection
nestbond,4.065,False,taken,True,growth_connection
nestbridge,4.065,False,taken,True,growth_connection
nestchain,4.065,False,taken_parked,True,growth_connection
nestcircle,4.065,False,taken,True,growth_connection
nestcore,4.065,False,taken_parked,True,growth_connection
nestdock,4.065,False,taken,True,growth_connection
nestecho,4.065,False,taken,True,growth_connection
nestflow,4.065,False,taken,True,growth_connection
nestfuse,4.065,False,taken_parked,True,growth_connection
